# model_1: cps=0.135,seas=1.066
# model_2: cps=0.129,seas=1.084
# model_3: cps=0.131,seas=1.009
# model_4: cps=0.114,seas=1.055
ds,exp_mean,model_1,model_2,model_3,model_4
2017-03-01,0.7172210298214984,0.7661215566129083,0.7064159059997843,0.7358166707463099,0.6622774842922379
2017-04-01,0.69914433230451,0.705484073427707,0.6697476519205932,0.7130558420528365,0.7084507074501762
2017-05-01,0.6896802399286395,0.711510095298851,0.7046728257481868,0.6266593985841471,0.7150018147229491
2017-06-01,0.9469141776028709,0.9207148244106396,0.9429575770415046,0.9726447802899012,0.9518622099454446
2017-07-01,1.005792242668565,1.0054462704744496,1.0158825455200107,1.0047626344166434,0.9969551299133179
2017-08-01,1.099355688114408,1.1060735291158659,1.1051511843752808,1.097391148541884,1.088651632801648
2017-09-01,1.07428331062698,1.0698183763309603,1.0994616847693073,1.073221368974515,1.0543102988267177
2017-10-01,1.3813834074413782,1.3855314384057422,1.3712297406138618,1.393675917271947,1.3753080662674981
2017-11-01,1.3051327505524306,1.3142352719766366,1.301902211018356,1.3050850333260051,1.2993003964679708
2017-12-01,1.5662753555123914,1.5601460761644041,1.584677523150527,1.5517661259997577,1.5682929932346978
2018-01-01,1.806060147272746,1.7987286210000868,1.78410308834385,1.7889125310549343,1.8516623032039186
2018-02-01,1.8708892844510088,1.8647048337384409,1.8740773606508925,1.8619757593582453,1.8828593275367798
2018-03-01,1.3230617793333213,1.402077950663292,1.291607232694788,1.2743635693413955,1.3251688508307917
2018-04-01,1.4894397184780472,1.5223022143147724,1.4876062791150564,1.5013222902950532,1.4435225286358433
2018-05-01,1.5995395315291958,1.6730706257530539,1.5731827469917516,1.593474416779944,1.5504497541019828
2018-06-01,1.871043879179935,2.018925231103298,1.8195526284495247,1.8208883791695334,1.8086604200934473
2018-07-01,2.3063110222718173,2.3900025161704654,2.3423435641626877,2.3233659250889094,2.159964999099636
2018-08-01,2.2950050217431768,2.4328752818210773,2.311383268913453,2.4153251908161932,1.9723729858337042
2018-09-01,2.7425901647537447,2.7930577867425144,2.947115723026095,2.7859846238756667,2.4135557253593767
2018-10-01,2.5636785756407545,2.630261021356543,2.773369506520046,2.556480184095901,2.2961938595082723
2018-11-01,2.7205497682104496,2.8892688439052536,2.8637684799608225,2.7390510148261025,2.3715181664538902
2018-12-01,2.5104374688017774,2.6120905808718664,2.5602035873166864,2.393245075890668,2.484502619947026
2019-01-01,2.4299638354813395,2.664271009572356,2.123034828438038,2.524344802612493,2.4428007687150846
2019-02-01,2.426472182664399,2.4430477534194157,2.4125448500478153,2.505314789940063,2.351569493525215
2019-03-01,1.7720841139548185,1.8287306913460695,1.785006413908894,1.8684114298086212,1.6111089102867526
2019-04-01,2.0241659046161007,1.9215687841155615,2.0540820415223955,2.1300432269628233,2.002318779403232
2019-05-01,2.098821785585532,2.1321369962082404,2.1203411619435197,2.120205497325018,2.025592160180221
2019-06-01,2.180338565995341,2.262847870682098,2.1432886467857926,2.1526536913182635,2.1660900008416872
2019-07-01,2.1054808651442976,2.1484299422830526,2.094190727186085,2.103472422843589,2.077312710257237
2019-08-01,2.0494692757581063,2.0670328678649423,2.0645089533358556,2.054150964831223,2.0132842283150936
2019-09-01,2.2316138731245045,2.338824679767824,2.1917499316954516,2.2276982217121617,2.174797443226855
2019-10-01,2.0748571966496083,2.0811135262117375,2.0909022208218326,2.0994458401141225,2.027371153647539
